age,gender,height,weight,activity_level,food_pref,bmi,category
47,Female,181,86,1,Vegan,26.25,Overweight
22,Female,190,83,1,Vegan,22.99,Normal
59,Male,156,49,3,Vegan,20.13,Normal
59,Female,158,55,2,Non-Veg,22.03,Normal
51,Male,162,55,4,Non-Veg,20.96,Normal
32,Female,150,90,2,Vegan,40.0,Obese
57,Female,152,58,2,Veg,25.1,Overweight
49,Female,187,90,2,Non-Veg,25.74,Overweight
58,Male,174,55,2,Veg,18.17,Underweight
58,Male,195,92,3,Vegan,24.19,Normal
27,Male,155,109,2,Vegan,45.37,Obese
31,Female,176,117,3,Non-Veg,37.77,Obese
48,Male,192,104,1,Veg,28.21,Overweight
44,Male,177,60,3,Vegan,19.15,Normal
62,Male,170,77,3,Vegan,26.64,Overweight
23,Female,171,111,3,Non-Veg,37.96,Obese
42,Male,188,119,2,Vegan,33.67,Obese
41,Female,173,101,4,Vegan,33.75,Obese
23,Female,165,89,4,Veg,32.69,Obese
49,Female,160,96,1,Vegan,37.5,Obese
38,Male,152,84,2,Non-Veg,36.36,Obese
58,Male,166,82,4,Vegan,29.76,Overweight
61,Male,151,74,3,Non-Veg,32.45,Obese
52,Male,185,98,1,Veg,28.63,Overweight
35,Female,196,108,3,Veg,28.11,Overweight
39,Female,174,103,1,Non-Veg,34.02,Obese
61,Female,161,60,1,Veg,23.15,Normal
33,Male,180,84,3,Veg,25.93,Overweight
19,Female,191,115,2,Veg,31.52,Obese
21,Male,190,107,3,Vegan,29.64,Overweight
35,Female,195,100,3,Non-Veg,26.3,Overweight
19,Female,159,67,3,Non-Veg,26.5,Overweight
29,Female,192,61,2,Non-Veg,16.55,Underweight
34,Male,161,60,4,Vegan,23.15,Normal
55,Female,183,60,2,Non-Veg,17.92,Underweight
24,Male,153,87,4,Vegan,37.17,Obese
35,Female,198,105,3,Vegan,26.78,Overweight
37,Male,164,90,4,Veg,33.46,Obese
51,Female,197,72,4,Vegan,18.55,Normal
25,Male,171,68,2,Vegan,23.26,Normal
39,Female,150,58,1,Veg,25.78,Overweight
20,Male,150,98,3,Veg,43.56,Obese
59,Female,179,54,2,Non-Veg,16.85,Underweight
46,Male,197,55,4,Non-Veg,14.17,Underweight
53,Female,184,117,2,Vegan,34.56,Obese
56,Female,155,77,4,Vegan,32.05,Obese
39,Female,199,67,3,Non-Veg,16.92,Underweight
48,Male,154,98,2,Non-Veg,41.32,Obese
42,Female,183,56,2,Veg,16.72,Underweight
37,Male,193,71,2,Vegan,19.06,Normal
34,Male,194,57,2,Vegan,15.15,Underweight
32,Female,199,46,3,Vegan,11.62,Underweight
30,Male,153,91,2,Vegan,38.87,Obese
42,Male,199,56,1,Veg,14.14,Underweight
62,Female,155,87,2,Vegan,36.21,Obese
32,Male,172,78,4,Vegan,26.37,Overweight
62,Male,190,76,2,Non-Veg,21.05,Normal
22,Male,171,83,1,Non-Veg,28.38,Overweight
45,Male,199,45,1,Non-Veg,11.36,Underweight
36,Female,153,111,1,Non-Veg,47.42,Obese
45,Female,188,100,4,Non-Veg,28.29,Overweight
53,Male,192,47,3,Veg,12.75,Underweight
24,Female,192,62,4,Non-Veg,16.82,Underweight
63,Female,180,53,2,Vegan,16.36,Underweight
34,Female,161,107,4,Veg,41.28,Obese
41,Female,179,73,3,Non-Veg,22.78,Normal
56,Male,177,62,1,Non-Veg,19.79,Normal
67,Male,160,109,1,Non-Veg,42.58,Obese
26,Male,177,47,3,Non-Veg,15.0,Underweight
23,Male,155,56,1,Veg,23.31,Normal
66,Male,166,98,4,Vegan,35.56,Obese
31,Male,165,56,4,Non-Veg,20.57,Normal
51,Female,193,65,4,Non-Veg,17.45,Underweight
69,Male,153,106,3,Vegan,45.28,Obese
55,Female,190,117,3,Vegan,32.41,Obese
45,Male,196,53,2,Vegan,13.8,Underweight
61,Female,154,118,4,Vegan,49.76,Obese
31,Female,172,57,4,Non-Veg,19.27,Normal
57,Female,166,74,1,Vegan,26.85,Overweight
18,Male,173,92,1,Veg,30.74,Obese
19,Male,163,61,3,Vegan,22.96,Normal
27,Female,188,81,4,Non-Veg,22.92,Normal
51,Female,173,107,1,Vegan,35.75,Obese
44,Male,188,63,3,Vegan,17.82,Underweight
56,Female,193,91,3,Vegan,24.43,Normal
19,Male,169,72,4,Veg,25.21,Overweight
32,Female,182,91,3,Vegan,27.47,Overweight
56,Male,169,73,3,Veg,25.56,Overweight
20,Female,154,104,2,Vegan,43.85,Obese
43,Female,156,118,1,Vegan,48.49,Obese
29,Female,191,75,2,Veg,20.56,Normal
37,Female,192,52,3,Non-Veg,14.11,Underweight
66,Male,187,97,4,Veg,27.74,Overweight
46,Male,157,55,3,Veg,22.31,Normal
35,Female,174,93,2,Veg,30.72,Obese
52,Male,178,65,4,Vegan,20.52,Normal
29,Female,173,76,3,Vegan,25.39,Overweight
49,Female,175,119,2,Non-Veg,38.86,Obese
56,Male,165,55,2,Vegan,20.2,Normal
65,Male,191,54,2,Vegan,14.8,Underweight
43,Male,173,47,2,Non-Veg,15.7,Underweight
52,Male,158,80,2,Vegan,32.05,Obese
51,Female,158,46,1,Non-Veg,18.43,Underweight
44,Male,156,66,4,Non-Veg,27.12,Overweight
51,Male,193,109,3,Vegan,29.26,Overweight
65,Male,181,105,1,Vegan,32.05,Obese
64,Female,156,94,4,Vegan,38.63,Obese
32,Male,183,79,3,Non-Veg,23.59,Normal
31,Male,154,74,4,Vegan,31.2,Obese
32,Male,184,118,3,Non-Veg,34.85,Obese
61,Female,173,66,4,Vegan,22.05,Normal
36,Male,170,47,4,Non-Veg,16.26,Underweight
49,Female,173,103,4,Vegan,34.41,Obese
26,Male,163,95,3,Non-Veg,35.76,Obese
33,Female,169,102,2,Veg,35.71,Obese
33,Female,177,62,2,Non-Veg,19.79,Normal
24,Male,183,89,3,Veg,26.58,Overweight
52,Female,199,65,1,Non-Veg,16.41,Underweight
40,Female,199,59,4,Vegan,14.9,Underweight
60,Female,155,77,2,Vegan,32.05,Obese
56,Female,185,75,2,Veg,21.91,Normal
51,Male,159,96,3,Veg,37.97,Obese
31,Male,182,51,4,Vegan,15.4,Underweight
65,Female,159,60,2,Vegan,23.73,Normal
53,Male,171,61,1,Non-Veg,20.86,Normal
49,Female,155,98,1,Non-Veg,40.79,Obese
53,Male,154,91,2,Non-Veg,38.37,Obese
24,Female,179,69,4,Vegan,21.53,Normal
30,Male,198,98,2,Vegan,25.0,Normal
25,Female,160,113,3,Non-Veg,44.14,Obese
64,Male,153,76,3,Veg,32.47,Obese
50,Male,195,85,4,Non-Veg,22.35,Normal
58,Female,181,74,2,Veg,22.59,Normal
69,Female,174,105,1,Veg,34.68,Obese
42,Female,189,105,4,Veg,29.39,Overweight
61,Female,159,103,1,Vegan,40.74,Obese
61,Male,174,105,4,Non-Veg,34.68,Obese
69,Male,183,51,1,Non-Veg,15.23,Underweight
52,Male,178,49,4,Veg,15.47,Underweight
52,Female,186,104,1,Non-Veg,30.06,Obese
26,Female,159,92,2,Veg,36.39,Obese
21,Female,198,72,1,Veg,18.37,Underweight
20,Male,197,63,4,Vegan,16.23,Underweight
34,Female,167,84,2,Veg,30.12,Obese
46,Male,191,73,2,Veg,20.01,Normal
62,Male,177,96,3,Non-Veg,30.64,Obese
52,Female,169,60,2,Non-Veg,21.01,Normal
43,Female,191,95,4,Vegan,26.04,Overweight
35,Female,192,117,3,Veg,31.74,Obese
59,Female,175,79,3,Veg,25.8,Overweight
46,Female,150,96,4,Non-Veg,42.67,Obese
51,Male,156,119,3,Vegan,48.9,Obese
33,Male,154,74,2,Vegan,31.2,Obese
65,Male,186,66,1,Non-Veg,19.08,Normal
38,Male,176,79,2,Non-Veg,25.5,Overweight
49,Female,177,71,1,Vegan,22.66,Normal
66,Male,187,74,2,Vegan,21.16,Normal
48,Female,196,63,2,Vegan,16.4,Underweight
44,Female,194,98,3,Vegan,26.04,Overweight
29,Male,163,115,1,Non-Veg,43.28,Obese
54,Female,159,63,2,Non-Veg,24.92,Normal
47,Male,173,118,3,Non-Veg,39.43,Obese
55,Female,184,95,1,Vegan,28.06,Overweight
24,Male,159,87,3,Vegan,34.41,Obese
23,Female,162,92,1,Non-Veg,35.06,Obese
36,Male,168,46,3,Non-Veg,16.3,Underweight
23,Female,172,98,3,Non-Veg,33.13,Obese
45,Male,160,52,1,Non-Veg,20.31,Normal
67,Male,173,65,1,Vegan,21.72,Normal
53,Male,154,102,3,Veg,43.01,Obese
33,Female,163,96,2,Veg,36.13,Obese
48,Female,199,62,1,Veg,15.66,Underweight
45,Female,184,83,1,Non-Veg,24.52,Normal
54,Male,150,48,4,Non-Veg,21.33,Normal
18,Male,195,91,1,Vegan,23.93,Normal
24,Male,152,94,2,Vegan,40.69,Obese
53,Female,175,111,4,Vegan,36.24,Obese
45,Female,166,82,3,Non-Veg,29.76,Overweight
19,Female,163,106,3,Vegan,39.9,Obese
32,Female,186,84,4,Veg,24.28,Normal
60,Male,164,77,3,Vegan,28.63,Overweight
30,Male,171,67,4,Vegan,22.91,Normal
67,Female,159,57,2,Veg,22.55,Normal
63,Female,156,54,3,Non-Veg,22.19,Normal
47,Male,188,81,4,Vegan,22.92,Normal
42,Female,171,82,2,Vegan,28.04,Overweight
19,Female,192,97,3,Veg,26.31,Overweight
25,Female,181,119,2,Vegan,36.32,Obese
18,Male,153,112,4,Non-Veg,47.84,Obese
28,Female,172,105,3,Vegan,35.49,Obese
56,Male,166,66,4,Vegan,23.95,Normal
33,Female,189,47,4,Vegan,13.16,Underweight
50,Female,151,83,3,Non-Veg,36.4,Obese
65,Male,164,51,1,Veg,18.96,Normal
59,Male,190,50,4,Veg,13.85,Underweight
29,Female,169,98,2,Vegan,34.31,Obese
37,Male,156,84,4,Non-Veg,34.52,Obese
25,Female,163,54,2,Non-Veg,20.32,Normal
35,Female,154,96,3,Veg,40.48,Obese
37,Male,181,86,1,Non-Veg,26.25,Overweight
30,Male,199,59,2,Non-Veg,14.9,Underweight
62,Female,192,79,2,Non-Veg,21.43,Normal
28,Female,182,114,4,Veg,34.42,Obese
24,Female,193,51,2,Veg,13.69,Underweight
40,Male,167,51,3,Non-Veg,18.29,Underweight
20,Male,159,105,3,Vegan,41.53,Obese
60,Male,183,52,2,Vegan,15.53,Underweight
23,Male,182,119,2,Non-Veg,35.93,Obese
61,Female,172,60,1,Vegan,20.28,Normal
23,Female,186,45,3,Non-Veg,13.01,Underweight
42,Male,195,65,3,Non-Veg,17.09,Underweight
22,Male,198,94,4,Veg,23.98,Normal
26,Female,158,109,2,Vegan,43.66,Obese
27,Female,188,102,1,Vegan,28.86,Overweight
34,Male,155,102,1,Vegan,42.46,Obese
34,Male,155,118,1,Veg,49.12,Obese
47,Male,191,71,3,Veg,19.46,Normal
19,Male,198,78,1,Non-Veg,19.9,Normal
18,Female,175,45,3,Non-Veg,14.69,Underweight
21,Male,163,62,2,Veg,23.34,Normal
39,Female,171,94,4,Vegan,32.15,Obese
39,Female,155,86,2,Vegan,35.8,Obese
34,Male,169,46,3,Veg,16.11,Underweight
36,Female,158,71,2,Non-Veg,28.44,Overweight
38,Female,170,93,2,Veg,32.18,Obese
36,Female,173,64,2,Veg,21.38,Normal
40,Female,183,76,3,Non-Veg,22.69,Normal
42,Male,152,70,4,Veg,30.3,Obese
28,Female,184,85,4,Non-Veg,25.11,Overweight
36,Female,181,90,4,Non-Veg,27.47,Overweight
27,Female,167,56,3,Veg,20.08,Normal
63,Male,187,46,1,Veg,13.15,Underweight
61,Male,183,63,3,Vegan,18.81,Normal
59,Male,175,90,3,Vegan,29.39,Overweight
45,Female,155,52,4,Vegan,21.64,Normal
49,Female,168,68,4,Veg,24.09,Normal
35,Female,190,92,2,Vegan,25.48,Overweight
39,Male,182,68,1,Vegan,20.53,Normal
37,Male,180,84,2,Vegan,25.93,Overweight
25,Female,150,69,4,Veg,30.67,Obese
63,Female,159,104,3,Veg,41.14,Obese
65,Male,169,92,4,Vegan,32.21,Obese
57,Male,160,63,2,Vegan,24.61,Normal
23,Male,159,90,4,Veg,35.6,Obese
28,Male,184,116,4,Vegan,34.26,Obese
19,Male,163,96,1,Veg,36.13,Obese
64,Male,150,59,4,Non-Veg,26.22,Overweight
51,Female,182,117,3,Non-Veg,35.32,Obese
21,Female,182,53,1,Non-Veg,16.0,Underweight
69,Female,165,52,3,Non-Veg,19.1,Normal
53,Male,164,67,3,Vegan,24.91,Normal
47,Male,166,102,2,Non-Veg,37.02,Obese
24,Male,163,102,4,Vegan,38.39,Obese
61,Female,157,85,2,Non-Veg,34.48,Obese
41,Female,178,60,1,Veg,18.94,Normal
69,Female,199,49,3,Veg,12.37,Underweight
52,Male,174,94,2,Non-Veg,31.05,Obese
43,Female,169,78,3,Vegan,27.31,Overweight
27,Male,166,55,2,Vegan,19.96,Normal
38,Male,199,48,1,Vegan,12.12,Underweight
66,Male,198,106,4,Veg,27.04,Overweight
57,Male,164,77,3,Veg,28.63,Overweight
32,Male,154,104,1,Non-Veg,43.85,Obese
60,Female,162,82,2,Veg,31.25,Obese
22,Male,198,49,1,Vegan,12.5,Underweight
65,Female,180,50,2,Vegan,15.43,Underweight
30,Female,160,70,1,Non-Veg,27.34,Overweight
57,Female,169,101,2,Veg,35.36,Obese
31,Female,153,96,4,Vegan,41.01,Obese
26,Male,158,68,4,Veg,27.24,Overweight
50,Male,184,118,4,Non-Veg,34.85,Obese
31,Female,159,62,4,Veg,24.52,Normal
47,Male,157,60,1,Vegan,24.34,Normal
22,Male,156,51,3,Veg,20.96,Normal
39,Female,162,61,1,Veg,23.24,Normal
43,Male,154,77,4,Non-Veg,32.47,Obese
21,Female,186,66,4,Non-Veg,19.08,Normal
52,Male,157,105,2,Non-Veg,42.6,Obese
29,Male,182,107,4,Vegan,32.3,Obese
30,Male,176,111,1,Veg,35.83,Obese
62,Female,166,111,1,Non-Veg,40.28,Obese
55,Female,176,86,4,Non-Veg,27.76,Overweight
30,Female,155,118,1,Veg,49.12,Obese
23,Male,160,69,4,Non-Veg,26.95,Overweight
37,Female,186,60,3,Veg,17.34,Underweight
23,Male,181,117,1,Veg,35.71,Obese
40,Female,167,63,4,Non-Veg,22.59,Normal
27,Female,195,63,2,Veg,16.57,Underweight
44,Male,197,89,1,Non-Veg,22.93,Normal
19,Female,182,71,4,Non-Veg,21.43,Normal
24,Male,170,115,4,Veg,39.79,Obese
55,Female,182,77,4,Non-Veg,23.25,Normal
42,Female,187,82,4,Non-Veg,23.45,Normal
35,Female,184,67,1,Veg,19.79,Normal
35,Male,174,97,4,Veg,32.04,Obese
28,Male,174,64,4,Veg,21.14,Normal
59,Male,198,75,1,Veg,19.13,Normal
69,Female,197,65,2,Vegan,16.75,Underweight
20,Female,155,87,1,Vegan,36.21,Obese
50,Male,194,113,2,Vegan,30.02,Obese
35,Male,169,96,4,Vegan,33.61,Obese
66,Male,189,57,2,Veg,15.96,Underweight
27,Male,195,107,2,Non-Veg,28.14,Overweight
43,Female,188,103,1,Veg,29.14,Overweight
41,Male,189,56,2,Veg,15.68,Underweight
53,Female,155,51,1,Vegan,21.23,Normal
44,Female,152,91,2,Veg,39.39,Obese
18,Male,199,51,3,Vegan,12.88,Underweight
42,Male,179,112,4,Vegan,34.96,Obese
22,Male,180,55,4,Non-Veg,16.98,Underweight
19,Female,197,104,2,Non-Veg,26.8,Overweight
56,Male,188,82,4,Veg,23.2,Normal
28,Male,193,45,1,Vegan,12.08,Underweight
50,Male,175,59,1,Non-Veg,19.27,Normal
40,Female,157,98,4,Non-Veg,39.76,Obese
50,Female,199,82,2,Non-Veg,20.71,Normal
60,Male,158,98,3,Non-Veg,39.26,Obese
45,Male,189,92,4,Veg,25.76,Overweight
22,Female,155,51,3,Veg,21.23,Normal
34,Male,158,66,1,Veg,26.44,Overweight
33,Female,183,57,3,Non-Veg,17.02,Underweight
33,Female,168,50,4,Non-Veg,17.72,Underweight
56,Male,195,71,1,Veg,18.67,Normal
54,Male,184,91,4,Veg,26.88,Overweight
34,Male,173,50,1,Vegan,16.71,Underweight
67,Male,162,69,4,Vegan,26.29,Overweight
18,Male,184,97,4,Non-Veg,28.65,Overweight
29,Female,189,91,3,Veg,25.48,Overweight
46,Female,163,51,2,Veg,19.2,Normal
53,Female,189,98,3,Veg,27.43,Overweight
20,Female,194,97,3,Non-Veg,25.77,Overweight
28,Female,191,91,3,Non-Veg,24.94,Normal
19,Female,195,110,2,Veg,28.93,Overweight
57,Female,197,118,1,Veg,30.41,Obese
59,Female,161,93,4,Non-Veg,35.88,Obese
22,Male,154,76,1,Veg,32.05,Obese
50,Female,195,112,1,Non-Veg,29.45,Overweight
58,Male,152,57,4,Non-Veg,24.67,Normal
40,Male,198,95,2,Veg,24.23,Normal
56,Female,161,49,4,Vegan,18.9,Normal
44,Female,189,57,2,Non-Veg,15.96,Underweight
49,Male,187,101,2,Veg,28.88,Overweight
64,Female,162,73,2,Non-Veg,27.82,Overweight
19,Female,151,47,1,Vegan,20.61,Normal
29,Female,153,53,4,Veg,22.64,Normal
33,Male,196,115,2,Veg,29.94,Overweight
53,Female,195,66,4,Non-Veg,17.36,Underweight
64,Male,181,63,4,Non-Veg,19.23,Normal
49,Male,170,79,2,Veg,27.34,Overweight
29,Male,156,85,2,Veg,34.93,Obese
27,Female,193,114,3,Vegan,30.6,Obese
27,Male,158,64,1,Vegan,25.64,Overweight
54,Female,157,98,3,Vegan,39.76,Obese
66,Female,192,72,2,Vegan,19.53,Normal
59,Male,179,53,4,Vegan,16.54,Underweight
45,Female,164,77,3,Non-Veg,28.63,Overweight
39,Male,183,86,4,Vegan,25.68,Overweight
27,Male,194,119,2,Non-Veg,31.62,Obese
38,Male,162,98,1,Non-Veg,37.34,Obese
38,Male,154,115,1,Veg,48.49,Obese
69,Male,170,50,4,Veg,17.3,Underweight
67,Female,160,119,4,Vegan,46.48,Obese
58,Male,166,69,1,Vegan,25.04,Overweight
36,Male,180,94,3,Vegan,29.01,Overweight
64,Male,159,52,2,Veg,20.57,Normal
43,Female,168,116,3,Veg,41.1,Obese
65,Male,173,91,4,Non-Veg,30.41,Obese
22,Male,181,61,1,Non-Veg,18.62,Normal
22,Male,187,112,3,Vegan,32.03,Obese
56,Female,198,61,1,Vegan,15.56,Underweight
18,Female,167,110,4,Veg,39.44,Obese
26,Male,170,67,4,Veg,23.18,Normal
19,Male,172,70,1,Vegan,23.66,Normal
24,Female,193,77,1,Non-Veg,20.67,Normal
40,Male,190,118,3,Vegan,32.69,Obese
68,Male,166,113,4,Vegan,41.01,Obese
56,Female,158,77,3,Veg,30.84,Obese
57,Female,173,68,3,Vegan,22.72,Normal
42,Female,180,69,3,Vegan,21.3,Normal
22,Female,182,63,3,Vegan,19.02,Normal
33,Male,160,119,2,Non-Veg,46.48,Obese
69,Male,172,99,1,Veg,33.46,Obese
57,Male,196,78,4,Veg,20.3,Normal
46,Male,172,77,4,Non-Veg,26.03,Overweight
30,Male,190,118,3,Non-Veg,32.69,Obese
41,Female,160,90,2,Vegan,35.16,Obese
46,Male,197,96,2,Veg,24.74,Normal
54,Female,156,98,3,Veg,40.27,Obese
41,Female,176,102,1,Veg,32.93,Obese
28,Male,168,83,1,Non-Veg,29.41,Overweight
39,Female,160,58,4,Veg,22.66,Normal
19,Male,192,104,4,Non-Veg,28.21,Overweight
56,Female,178,102,4,Veg,32.19,Obese
41,Female,179,63,4,Veg,19.66,Normal
57,Male,153,88,4,Non-Veg,37.59,Obese
38,Female,179,68,4,Vegan,21.22,Normal
57,Male,189,82,3,Veg,22.96,Normal
25,Male,159,113,3,Veg,44.7,Obese
52,Female,189,56,1,Non-Veg,15.68,Underweight
38,Female,176,45,1,Veg,14.53,Underweight
39,Male,169,111,2,Veg,38.86,Obese
36,Female,183,48,1,Vegan,14.33,Underweight
54,Female,176,89,1,Veg,28.73,Overweight
67,Male,180,107,1,Non-Veg,33.02,Obese
69,Male,152,111,1,Vegan,48.04,Obese
30,Male,186,92,4,Veg,26.59,Overweight
21,Male,158,77,1,Veg,30.84,Obese
54,Female,174,95,1,Veg,31.38,Obese
57,Male,199,80,3,Veg,20.2,Normal
35,Female,154,62,4,Veg,26.14,Overweight
36,Male,175,73,3,Vegan,23.84,Normal
51,Male,197,106,2,Non-Veg,27.31,Overweight
44,Female,188,114,3,Non-Veg,32.25,Obese
48,Male,189,100,2,Veg,27.99,Overweight
58,Female,167,67,4,Veg,24.02,Normal
24,Female,169,49,2,Non-Veg,17.16,Underweight
57,Male,164,79,3,Non-Veg,29.37,Overweight
18,Male,170,116,3,Veg,40.14,Obese
67,Female,193,74,2,Vegan,19.87,Normal
19,Female,157,112,1,Veg,45.44,Obese
30,Male,194,73,1,Non-Veg,19.4,Normal
36,Female,165,57,1,Vegan,20.94,Normal
55,Male,166,93,1,Vegan,33.75,Obese
43,Male,193,82,2,Veg,22.01,Normal
46,Male,195,83,1,Non-Veg,21.83,Normal
35,Female,182,83,4,Veg,25.06,Overweight
53,Male,153,79,4,Veg,33.75,Obese
66,Male,185,50,4,Non-Veg,14.61,Underweight
39,Female,155,117,4,Vegan,48.7,Obese
63,Male,187,62,4,Non-Veg,17.73,Underweight
44,Female,196,45,3,Vegan,11.71,Underweight
44,Female,170,45,1,Vegan,15.57,Underweight
29,Female,177,83,1,Vegan,26.49,Overweight
48,Female,182,55,2,Veg,16.6,Underweight
42,Male,162,95,4,Non-Veg,36.2,Obese
36,Female,185,72,4,Vegan,21.04,Normal
55,Male,192,85,3,Veg,23.06,Normal
58,Male,161,94,4,Non-Veg,36.26,Obese
35,Female,157,114,2,Vegan,46.25,Obese
38,Female,192,95,4,Veg,25.77,Overweight
61,Male,170,71,3,Veg,24.57,Normal
67,Male,188,101,3,Veg,28.58,Overweight
46,Female,197,66,4,Non-Veg,17.01,Underweight
45,Male,182,48,3,Veg,14.49,Underweight
49,Female,150,56,1,Non-Veg,24.89,Normal
46,Male,180,115,1,Non-Veg,35.49,Obese
19,Male,199,51,2,Vegan,12.88,Underweight
25,Male,161,87,3,Non-Veg,33.56,Obese
26,Female,153,83,1,Vegan,35.46,Obese
19,Male,199,66,1,Non-Veg,16.67,Underweight
29,Female,158,113,2,Vegan,45.27,Obese
46,Male,173,113,2,Veg,37.76,Obese
28,Female,157,64,2,Vegan,25.96,Overweight
59,Female,151,65,3,Veg,28.51,Overweight
23,Male,152,87,4,Vegan,37.66,Obese
26,Male,168,87,2,Non-Veg,30.82,Obese
56,Female,159,64,1,Non-Veg,25.32,Overweight
63,Male,151,82,1,Vegan,35.96,Obese
53,Male,184,89,2,Vegan,26.29,Overweight
21,Female,166,49,1,Veg,17.78,Underweight
41,Male,189,74,2,Vegan,20.72,Normal
66,Female,156,63,1,Non-Veg,25.89,Overweight
39,Female,176,50,2,Veg,16.14,Underweight
48,Male,151,54,2,Non-Veg,23.68,Normal
22,Female,153,115,2,Veg,49.13,Obese
28,Male,199,52,4,Veg,13.13,Underweight
69,Female,174,73,2,Vegan,24.11,Normal
54,Female,193,89,1,Veg,23.89,Normal
41,Male,164,114,4,Non-Veg,42.39,Obese
53,Female,161,82,4,Veg,31.63,Obese
44,Male,160,108,3,Vegan,42.19,Obese
19,Male,151,98,1,Veg,42.98,Obese
41,Female,165,75,1,Vegan,27.55,Overweight
26,Male,190,89,1,Vegan,24.65,Normal
61,Female,184,77,3,Non-Veg,22.74,Normal
36,Male,188,89,2,Non-Veg,25.18,Overweight
20,Female,177,111,1,Vegan,35.43,Obese
30,Female,162,45,1,Veg,17.15,Underweight
48,Female,166,53,1,Veg,19.23,Normal
30,Male,163,119,1,Vegan,44.79,Obese
31,Male,156,86,2,Vegan,35.34,Obese
69,Female,190,47,3,Non-Veg,13.02,Underweight
64,Female,150,55,1,Vegan,24.44,Normal
29,Female,187,98,3,Non-Veg,28.02,Overweight
43,Female,179,76,4,Veg,23.72,Normal
68,Male,167,45,1,Veg,16.14,Underweight
45,Female,165,92,4,Non-Veg,33.79,Obese
36,Female,150,86,2,Non-Veg,38.22,Obese
57,Female,177,47,3,Veg,15.0,Underweight
61,Male,173,64,4,Vegan,21.38,Normal
30,Female,192,64,3,Vegan,17.36,Underweight
69,Female,153,104,1,Veg,44.43,Obese
18,Male,179,49,2,Non-Veg,15.29,Underweight
49,Female,166,102,2,Veg,37.02,Obese
57,Female,173,56,3,Vegan,18.71,Normal
36,Male,170,96,4,Veg,33.22,Obese
26,Male,199,104,2,Vegan,26.26,Overweight
37,Male,199,107,1,Veg,27.02,Overweight
18,Female,167,103,4,Non-Veg,36.93,Obese
25,Male,174,88,4,Veg,29.07,Overweight
69,Male,164,79,3,Veg,29.37,Overweight
62,Male,177,57,2,Non-Veg,18.19,Underweight
23,Female,153,49,3,Non-Veg,20.93,Normal
57,Female,170,72,3,Vegan,24.91,Normal
25,Male,160,94,2,Non-Veg,36.72,Obese
45,Female,193,116,3,Veg,31.14,Obese
65,Male,170,53,4,Veg,18.34,Underweight
42,Female,158,53,2,Vegan,21.23,Normal
30,Female,158,48,2,Vegan,19.23,Normal
32,Male,187,119,4,Vegan,34.03,Obese
47,Female,166,51,3,Veg,18.51,Normal
38,Female,152,58,2,Veg,25.1,Overweight
35,Male,194,89,4,Non-Veg,23.65,Normal
29,Male,194,76,2,Veg,20.19,Normal
21,Male,159,99,1,Non-Veg,39.16,Obese
57,Female,183,72,4,Vegan,21.5,Normal
24,Male,178,105,3,Veg,33.14,Obese
34,Male,169,90,1,Veg,31.51,Obese
30,Female,194,97,1,Vegan,25.77,Overweight
67,Male,153,119,2,Non-Veg,50.84,Obese
62,Female,157,72,1,Veg,29.21,Overweight
47,Male,182,80,3,Veg,24.15,Normal
42,Female,192,63,3,Veg,17.09,Underweight
59,Male,152,58,3,Veg,25.1,Overweight
59,Female,150,91,3,Veg,40.44,Obese
37,Female,161,95,4,Vegan,36.65,Obese
25,Female,163,62,4,Vegan,23.34,Normal
47,Male,183,100,4,Veg,29.86,Overweight
51,Female,198,97,3,Non-Veg,24.74,Normal
23,Female,157,59,2,Vegan,23.94,Normal
20,Male,159,47,2,Non-Veg,18.59,Normal
39,Male,150,63,4,Non-Veg,28.0,Overweight
51,Male,180,57,4,Vegan,17.59,Underweight
69,Male,169,85,4,Vegan,29.76,Overweight
56,Male,153,87,1,Veg,37.17,Obese
63,Female,194,91,2,Veg,24.18,Normal
42,Male,152,57,1,Non-Veg,24.67,Normal
54,Male,183,99,4,Veg,29.56,Overweight
53,Female,199,96,4,Vegan,24.24,Normal
29,Female,160,92,1,Vegan,35.94,Obese
61,Male,165,115,3,Vegan,42.24,Obese
48,Female,157,105,4,Non-Veg,42.6,Obese
52,Female,170,99,2,Non-Veg,34.26,Obese
63,Female,166,113,4,Veg,41.01,Obese
24,Male,196,56,3,Vegan,14.58,Underweight
28,Female,196,73,4,Non-Veg,19.0,Normal
65,Female,176,110,3,Veg,35.51,Obese
65,Female,156,101,1,Vegan,41.5,Obese
34,Male,181,52,3,Non-Veg,15.87,Underweight
47,Male,159,99,3,Veg,39.16,Obese
55,Male,179,90,4,Non-Veg,28.09,Overweight
68,Male,163,111,4,Non-Veg,41.78,Obese
31,Male,163,84,2,Veg,31.62,Obese
63,Female,192,86,2,Non-Veg,23.33,Normal
57,Male,167,51,3,Veg,18.29,Underweight
48,Female,162,47,1,Vegan,17.91,Underweight
32,Male,168,72,4,Veg,25.51,Overweight
30,Male,197,83,4,Vegan,21.39,Normal
47,Female,169,46,2,Veg,16.11,Underweight
28,Male,197,92,2,Veg,23.71,Normal
47,Male,199,63,2,Veg,15.91,Underweight
51,Female,161,50,3,Veg,19.29,Normal
56,Female,160,108,3,Veg,42.19,Obese
62,Male,150,63,3,Vegan,28.0,Overweight
64,Female,178,105,3,Veg,33.14,Obese
40,Male,184,66,2,Vegan,19.49,Normal
